| end of split 238 /500 | epoch   1 | time: 12.86s | valid loss 1.2599 | valid ppl 3.5251 | learning rate 0.0781
| end of split 239 /500 | epoch   1 | time: 13.13s | valid loss 1.2569 | valid ppl 3.5146 | learning rate 0.0781
| end of split 240 /500 | epoch   1 | time: 12.81s | valid loss 1.2569 | valid ppl 3.5146 | learning rate 0.0781
| end of split 241 /500 | epoch   1 | time: 13.38s | valid loss 1.2562 | valid ppl 3.5120 | learning rate 0.0781
| end of split 242 /500 | epoch   1 | time: 13.29s | valid loss 1.2554 | valid ppl 3.5091 | learning rate 0.0781
| end of split 243 /500 | epoch   1 | time: 13.05s | valid loss 1.2555 | valid ppl 3.5096 | learning rate 0.0781
| end of split 244 /500 | epoch   1 | time: 13.30s | valid loss 1.2554 | valid ppl 3.5092 | learning rate 0.0781
| end of split 245 /500 | epoch   1 | time: 13.39s | valid loss 1.2554 | valid ppl 3.5092 | learning rate 0.0781
| end of split 246 /500 | epoch   1 | time: 12.96s | valid loss 1.2552 | valid ppl 3.5084 | learning rate 0.0781
| end of split 247 /500 | epoch   1 | time: 13.03s | valid loss 1.2551 | valid ppl 3.5083 | learning rate 0.0781
| end of split 248 /500 | epoch   1 | time: 13.00s | valid loss 1.2548 | valid ppl 3.5072 | learning rate 0.0781
| end of split 249 /500 | epoch   1 | time: 12.98s | valid loss 1.2543 | valid ppl 3.5053 | learning rate 0.0781
| end of split 250 /500 | epoch   1 | time: 13.06s | valid loss 1.2542 | valid ppl 3.5051 | learning rate 0.0781
| end of split 251 /500 | epoch   1 | time: 12.89s | valid loss 1.2542 | valid ppl 3.5051 | learning rate 0.0781
| end of split 252 /500 | epoch   1 | time: 13.04s | valid loss 1.2541 | valid ppl 3.5049 | learning rate 0.0781
| end of split 253 /500 | epoch   1 | time: 13.18s | valid loss 1.2544 | valid ppl 3.5058 | learning rate 0.0781
| end of split 254 /500 | epoch   1 | time: 13.07s | valid loss 1.2542 | valid ppl 3.5050 | learning rate 0.0781
| end of split 255 /500 | epoch   1 | time: 12.83s | valid loss 1.2542 | valid ppl 3.5050 | learning rate 0.0781
| end of split 256 /500 | epoch   1 | time: 12.88s | valid loss 1.2544 | valid ppl 3.5056 | learning rate 0.0781
| end of split 257 /500 | epoch   1 | time: 13.04s | valid loss 1.2544 | valid ppl 3.5057 | learning rate 0.0781
| end of split 258 /500 | epoch   1 | time: 13.35s | valid loss 1.2543 | valid ppl 3.5054 | learning rate 0.0781
| end of split 259 /500 | epoch   1 | time: 12.75s | valid loss 1.2542 | valid ppl 3.5051 | learning rate 0.0781
| end of split 260 /500 | epoch   1 | time: 12.69s | valid loss 1.2544 | valid ppl 3.5056 | learning rate 0.0781
| end of split 261 /500 | epoch   1 | time: 13.03s | valid loss 1.2544 | valid ppl 3.5056 | learning rate 0.0195
| end of split 262 /500 | epoch   1 | time: 13.17s | valid loss 1.2542 | valid ppl 3.5051 | learning rate 0.0195
| end of split 263 /500 | epoch   1 | time: 12.85s | valid loss 1.2536 | valid ppl 3.5028 | learning rate 0.0195
| end of split 264 /500 | epoch   1 | time: 12.79s | valid loss 1.2532 | valid ppl 3.5017 | learning rate 0.0195
| end of split 265 /500 | epoch   1 | time: 13.17s | valid loss 1.2522 | valid ppl 3.4981 | learning rate 0.0195
| end of split 266 /500 | epoch   1 | time: 12.79s | valid loss 1.2520 | valid ppl 3.4974 | learning rate 0.0195
| end of split 267 /500 | epoch   1 | time: 13.15s | valid loss 1.2519 | valid ppl 3.4968 | learning rate 0.0195
| end of split 268 /500 | epoch   1 | time: 12.70s | valid loss 1.2518 | valid ppl 3.4967 | learning rate 0.0195
| end of split 269 /500 | epoch   1 | time: 12.89s | valid loss 1.2517 | valid ppl 3.4964 | learning rate 0.0195
| end of split 270 /500 | epoch   1 | time: 13.13s | valid loss 1.2516 | valid ppl 3.4958 | learning rate 0.0195
| end of split 271 /500 | epoch   1 | time: 12.89s | valid loss 1.2511 | valid ppl 3.4941 | learning rate 0.0195
| end of split 272 /500 | epoch   1 | time: 13.47s | valid loss 1.2500 | valid ppl 3.4903 | learning rate 0.0195
| end of split 273 /500 | epoch   1 | time: 12.99s | valid loss 1.2500 | valid ppl 3.4902 | learning rate 0.0195
| end of split 274 /500 | epoch   1 | time: 12.74s | valid loss 1.2500 | valid ppl 3.4904 | learning rate 0.0195
| end of split 275 /500 | epoch   1 | time: 12.87s | valid loss 1.2499 | valid ppl 3.4901 | learning rate 0.0195
| end of split 276 /500 | epoch   1 | time: 12.78s | valid loss 1.2499 | valid ppl 3.4898 | learning rate 0.0195
| end of split 277 /500 | epoch   1 | time: 13.02s | valid loss 1.2499 | valid ppl 3.4900 | learning rate 0.0195
| end of split 278 /500 | epoch   1 | time: 13.06s | valid loss 1.2499 | valid ppl 3.4901 | learning rate 0.0195
| end of split 279 /500 | epoch   1 | time: 12.96s | valid loss 1.2499 | valid ppl 3.4899 | learning rate 0.0195
| end of split 280 /500 | epoch   1 | time: 12.90s | valid loss 1.2498 | valid ppl 3.4897 | learning rate 0.0195
| end of split 281 /500 | epoch   1 | time: 12.97s | valid loss 1.2498 | valid ppl 3.4896 | learning rate 0.0195
| end of split 282 /500 | epoch   1 | time: 12.94s | valid loss 1.2498 | valid ppl 3.4896 | learning rate 0.0195
| end of split 283 /500 | epoch   1 | time: 12.83s | valid loss 1.2498 | valid ppl 3.4895 | learning rate 0.0195
| end of split 284 /500 | epoch   1 | time: 12.91s | valid loss 1.2497 | valid ppl 3.4893 | learning rate 0.0195
| end of split 285 /500 | epoch   1 | time: 12.86s | valid loss 1.2497 | valid ppl 3.4892 | learning rate 0.0195
| end of split 286 /500 | epoch   1 | time: 12.82s | valid loss 1.2496 | valid ppl 3.4888 | learning rate 0.0195
| end of split 287 /500 | epoch   1 | time: 12.63s | valid loss 1.2495 | valid ppl 3.4888 | learning rate 0.0195
| end of split 288 /500 | epoch   1 | time: 12.91s | valid loss 1.2495 | valid ppl 3.4887 | learning rate 0.0195
| end of split 289 /500 | epoch   1 | time: 13.09s | valid loss 1.2495 | valid ppl 3.4886 | learning rate 0.0195
| end of split 290 /500 | epoch   1 | time: 12.63s | valid loss 1.2495 | valid ppl 3.4885 | learning rate 0.0195
| end of split 291 /500 | epoch   1 | time: 12.62s | valid loss 1.2492 | valid ppl 3.4875 | learning rate 0.0195
| end of split 292 /500 | epoch   1 | time: 12.80s | valid loss 1.2491 | valid ppl 3.4872 | learning rate 0.0195
| end of split 293 /500 | epoch   1 | time: 12.71s | valid loss 1.2491 | valid ppl 3.4871 | learning rate 0.0195
| end of split 294 /500 | epoch   1 | time: 12.97s | valid loss 1.2489 | valid ppl 3.4866 | learning rate 0.0195
| end of split 295 /500 | epoch   1 | time: 13.04s | valid loss 1.2489 | valid ppl 3.4865 | learning rate 0.0195
| end of split 296 /500 | epoch   1 | time: 13.18s | valid loss 1.2488 | valid ppl 3.4863 | learning rate 0.0195
| end of split 297 /500 | epoch   1 | time: 12.98s | valid loss 1.2488 | valid ppl 3.4861 | learning rate 0.0195
| end of split 298 /500 | epoch   1 | time: 12.98s | valid loss 1.2489 | valid ppl 3.4863 | learning rate 0.0195
| end of split 299 /500 | epoch   1 | time: 12.98s | valid loss 1.2488 | valid ppl 3.4863 | learning rate 0.0195
| end of split 300 /500 | epoch   1 | time: 12.93s | valid loss 1.2488 | valid ppl 3.4862 | learning rate 0.0195
| end of split 301 /500 | epoch   1 | time: 12.90s | valid loss 1.2488 | valid ppl 3.4863 | learning rate 0.0195
| end of split 302 /500 | epoch   1 | time: 13.02s | valid loss 1.2486 | valid ppl 3.4856 | learning rate 0.0195
| end of split 303 /500 | epoch   1 | time: 12.87s | valid loss 1.2486 | valid ppl 3.4856 | learning rate 0.0195
| end of split 304 /500 | epoch   1 | time: 12.92s | valid loss 1.2486 | valid ppl 3.4856 | learning rate 0.0195
| end of split 305 /500 | epoch   1 | time: 13.05s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0195
| end of split 306 /500 | epoch   1 | time: 12.92s | valid loss 1.2479 | valid ppl 3.4831 | learning rate 0.0195
| end of split 307 /500 | epoch   1 | time: 13.03s | valid loss 1.2479 | valid ppl 3.4829 | learning rate 0.0195
| end of split 308 /500 | epoch   1 | time: 12.97s | valid loss 1.2479 | valid ppl 3.4829 | learning rate 0.0195
| end of split 309 /500 | epoch   1 | time: 12.90s | valid loss 1.2479 | valid ppl 3.4829 | learning rate 0.0195
| end of split 310 /500 | epoch   1 | time: 13.06s | valid loss 1.2478 | valid ppl 3.4827 | learning rate 0.0195
| end of split 311 /500 | epoch   1 | time: 13.17s | valid loss 1.2479 | valid ppl 3.4829 | learning rate 0.0195
| end of split 312 /500 | epoch   1 | time: 12.84s | valid loss 1.2479 | valid ppl 3.4829 | learning rate 0.0195
| end of split 313 /500 | epoch   1 | time: 13.24s | valid loss 1.2479 | valid ppl 3.4830 | learning rate 0.0195
| end of split 314 /500 | epoch   1 | time: 13.16s | valid loss 1.2479 | valid ppl 3.4830 | learning rate 0.0195
| end of split 315 /500 | epoch   1 | time: 13.00s | valid loss 1.2479 | valid ppl 3.4829 | learning rate 0.0195
| end of split 316 /500 | epoch   1 | time: 13.12s | valid loss 1.2479 | valid ppl 3.4829 | learning rate 0.0195
| end of split 317 /500 | epoch   1 | time: 13.03s | valid loss 1.2479 | valid ppl 3.4829 | learning rate 0.0195
| end of split 318 /500 | epoch   1 | time: 12.97s | valid loss 1.2478 | valid ppl 3.4826 | learning rate 0.0195
| end of split 319 /500 | epoch   1 | time: 13.21s | valid loss 1.2478 | valid ppl 3.4827 | learning rate 0.0195
| end of split 320 /500 | epoch   1 | time: 13.39s | valid loss 1.2479 | valid ppl 3.4829 | learning rate 0.0195
| end of split 321 /500 | epoch   1 | time: 13.36s | valid loss 1.2480 | valid ppl 3.4833 | learning rate 0.0195
| end of split 322 /500 | epoch   1 | time: 13.05s | valid loss 1.2480 | valid ppl 3.4833 | learning rate 0.0049
| end of split 323 /500 | epoch   1 | time: 13.44s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0049
| end of split 324 /500 | epoch   1 | time: 13.19s | valid loss 1.2480 | valid ppl 3.4832 | learning rate 0.0049
| end of split 325 /500 | epoch   1 | time: 13.45s | valid loss 1.2480 | valid ppl 3.4832 | learning rate 0.0049
| end of split 326 /500 | epoch   1 | time: 13.00s | valid loss 1.2480 | valid ppl 3.4833 | learning rate 0.0049
| end of split 327 /500 | epoch   1 | time: 13.09s | valid loss 1.2480 | valid ppl 3.4833 | learning rate 0.0049
| end of split 328 /500 | epoch   1 | time: 12.96s | valid loss 1.2480 | valid ppl 3.4833 | learning rate 0.0049
| end of split 329 /500 | epoch   1 | time: 13.13s | valid loss 1.2480 | valid ppl 3.4833 | learning rate 0.0049
| end of split 330 /500 | epoch   1 | time: 13.17s | valid loss 1.2480 | valid ppl 3.4832 | learning rate 0.0049
| end of split 331 /500 | epoch   1 | time: 13.03s | valid loss 1.2480 | valid ppl 3.4832 | learning rate 0.0049
| end of split 332 /500 | epoch   1 | time: 13.16s | valid loss 1.2480 | valid ppl 3.4833 | learning rate 0.0049
| end of split 333 /500 | epoch   1 | time: 13.19s | valid loss 1.2480 | valid ppl 3.4834 | learning rate 0.0012
| end of split 334 /500 | epoch   1 | time: 13.29s | valid loss 1.2480 | valid ppl 3.4834 | learning rate 0.0012
| end of split 335 /500 | epoch   1 | time: 13.05s | valid loss 1.2480 | valid ppl 3.4834 | learning rate 0.0012
| end of split 336 /500 | epoch   1 | time: 13.11s | valid loss 1.2480 | valid ppl 3.4834 | learning rate 0.0012
| end of split 337 /500 | epoch   1 | time: 13.08s | valid loss 1.2480 | valid ppl 3.4834 | learning rate 0.0012
| end of split 338 /500 | epoch   1 | time: 12.94s | valid loss 1.2480 | valid ppl 3.4834 | learning rate 0.0012
| end of split 339 /500 | epoch   1 | time: 13.17s | valid loss 1.2480 | valid ppl 3.4834 | learning rate 0.0012
| end of split 340 /500 | epoch   1 | time: 13.13s | valid loss 1.2480 | valid ppl 3.4834 | learning rate 0.0012
| end of split 341 /500 | epoch   1 | time: 13.05s | valid loss 1.2480 | valid ppl 3.4834 | learning rate 0.0012
| end of split 342 /500 | epoch   1 | time: 13.19s | valid loss 1.2480 | valid ppl 3.4834 | learning rate 0.0012
| end of split 343 /500 | epoch   1 | time: 13.17s | valid loss 1.2480 | valid ppl 3.4832 | learning rate 0.0012
| end of split 344 /500 | epoch   1 | time: 13.10s | valid loss 1.2480 | valid ppl 3.4832 | learning rate 0.0003
| end of split 345 /500 | epoch   1 | time: 13.07s | valid loss 1.2480 | valid ppl 3.4832 | learning rate 0.0003
| end of split 346 /500 | epoch   1 | time: 12.96s | valid loss 1.2480 | valid ppl 3.4832 | learning rate 0.0003
| end of split 347 /500 | epoch   1 | time: 12.89s | valid loss 1.2480 | valid ppl 3.4832 | learning rate 0.0003
| end of split 348 /500 | epoch   1 | time: 13.06s | valid loss 1.2480 | valid ppl 3.4832 | learning rate 0.0003
| end of split 349 /500 | epoch   1 | time: 13.03s | valid loss 1.2480 | valid ppl 3.4832 | learning rate 0.0003
| end of split 350 /500 | epoch   1 | time: 12.99s | valid loss 1.2480 | valid ppl 3.4832 | learning rate 0.0003
| end of split 351 /500 | epoch   1 | time: 13.03s | valid loss 1.2480 | valid ppl 3.4832 | learning rate 0.0003
| end of split 352 /500 | epoch   1 | time: 12.91s | valid loss 1.2480 | valid ppl 3.4832 | learning rate 0.0003
| end of split 353 /500 | epoch   1 | time: 12.87s | valid loss 1.2480 | valid ppl 3.4832 | learning rate 0.0003
| end of split 354 /500 | epoch   1 | time: 12.78s | valid loss 1.2480 | valid ppl 3.4832 | learning rate 0.0003
| end of split 355 /500 | epoch   1 | time: 13.26s | valid loss 1.2480 | valid ppl 3.4832 | learning rate 0.0001
| end of split 356 /500 | epoch   1 | time: 13.03s | valid loss 1.2480 | valid ppl 3.4832 | learning rate 0.0001
| end of split 357 /500 | epoch   1 | time: 13.03s | valid loss 1.2480 | valid ppl 3.4832 | learning rate 0.0001
| end of split 358 /500 | epoch   1 | time: 12.93s | valid loss 1.2480 | valid ppl 3.4832 | learning rate 0.0001
| end of split 359 /500 | epoch   1 | time: 12.94s | valid loss 1.2480 | valid ppl 3.4832 | learning rate 0.0001
| end of split 360 /500 | epoch   1 | time: 13.11s | valid loss 1.2480 | valid ppl 3.4832 | learning rate 0.0001
| end of split 361 /500 | epoch   1 | time: 13.33s | valid loss 1.2480 | valid ppl 3.4832 | learning rate 0.0001
| end of split 362 /500 | epoch   1 | time: 12.97s | valid loss 1.2480 | valid ppl 3.4832 | learning rate 0.0001
| end of split 363 /500 | epoch   1 | time: 13.26s | valid loss 1.2480 | valid ppl 3.4832 | learning rate 0.0001
| end of split 364 /500 | epoch   1 | time: 13.27s | valid loss 1.2480 | valid ppl 3.4832 | learning rate 0.0001
| end of split 365 /500 | epoch   1 | time: 13.04s | valid loss 1.2480 | valid ppl 3.4832 | learning rate 0.0001
| end of split 366 /500 | epoch   1 | time: 12.86s | valid loss 1.2480 | valid ppl 3.4832 | learning rate 0.0000
| end of split 367 /500 | epoch   1 | time: 12.99s | valid loss 1.2480 | valid ppl 3.4832 | learning rate 0.0000
| end of split 368 /500 | epoch   1 | time: 12.60s | valid loss 1.2480 | valid ppl 3.4832 | learning rate 0.0000
| end of split 369 /500 | epoch   1 | time: 12.99s | valid loss 1.2480 | valid ppl 3.4832 | learning rate 0.0000
| end of split 370 /500 | epoch   1 | time: 13.00s | valid loss 1.2480 | valid ppl 3.4832 | learning rate 0.0000
| end of split 371 /500 | epoch   1 | time: 13.13s | valid loss 1.2480 | valid ppl 3.4832 | learning rate 0.0000
| end of split 372 /500 | epoch   1 | time: 13.11s | valid loss 1.2480 | valid ppl 3.4832 | learning rate 0.0000
| end of split 373 /500 | epoch   1 | time: 13.23s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 374 /500 | epoch   1 | time: 12.97s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 375 /500 | epoch   1 | time: 13.07s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 376 /500 | epoch   1 | time: 13.13s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 377 /500 | epoch   1 | time: 12.94s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 378 /500 | epoch   1 | time: 12.82s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 379 /500 | epoch   1 | time: 13.07s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 380 /500 | epoch   1 | time: 13.14s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 381 /500 | epoch   1 | time: 13.02s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 382 /500 | epoch   1 | time: 12.93s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 383 /500 | epoch   1 | time: 12.88s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 384 /500 | epoch   1 | time: 12.83s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 385 /500 | epoch   1 | time: 13.14s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 386 /500 | epoch   1 | time: 13.24s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 387 /500 | epoch   1 | time: 13.03s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 388 /500 | epoch   1 | time: 13.38s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 389 /500 | epoch   1 | time: 13.19s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 390 /500 | epoch   1 | time: 12.84s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 391 /500 | epoch   1 | time: 13.28s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 392 /500 | epoch   1 | time: 12.69s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 393 /500 | epoch   1 | time: 13.00s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 394 /500 | epoch   1 | time: 12.85s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 395 /500 | epoch   1 | time: 12.95s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 396 /500 | epoch   1 | time: 13.05s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 397 /500 | epoch   1 | time: 12.93s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 398 /500 | epoch   1 | time: 12.77s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 399 /500 | epoch   1 | time: 12.74s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 400 /500 | epoch   1 | time: 13.02s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 401 /500 | epoch   1 | time: 12.83s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 402 /500 | epoch   1 | time: 12.90s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 403 /500 | epoch   1 | time: 12.86s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 404 /500 | epoch   1 | time: 12.84s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 405 /500 | epoch   1 | time: 12.82s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 406 /500 | epoch   1 | time: 12.93s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 407 /500 | epoch   1 | time: 13.07s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 408 /500 | epoch   1 | time: 12.87s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 409 /500 | epoch   1 | time: 12.94s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 410 /500 | epoch   1 | time: 12.96s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 411 /500 | epoch   1 | time: 12.89s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 412 /500 | epoch   1 | time: 13.00s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 413 /500 | epoch   1 | time: 12.84s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 414 /500 | epoch   1 | time: 12.82s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 415 /500 | epoch   1 | time: 12.90s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 416 /500 | epoch   1 | time: 13.18s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 417 /500 | epoch   1 | time: 12.94s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 418 /500 | epoch   1 | time: 12.96s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 419 /500 | epoch   1 | time: 12.98s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 420 /500 | epoch   1 | time: 12.94s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 421 /500 | epoch   1 | time: 12.88s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 422 /500 | epoch   1 | time: 13.02s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 423 /500 | epoch   1 | time: 13.07s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 424 /500 | epoch   1 | time: 12.94s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 425 /500 | epoch   1 | time: 12.83s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 426 /500 | epoch   1 | time: 13.04s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 427 /500 | epoch   1 | time: 13.03s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 428 /500 | epoch   1 | time: 12.90s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 429 /500 | epoch   1 | time: 12.90s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 430 /500 | epoch   1 | time: 12.96s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 431 /500 | epoch   1 | time: 12.96s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 432 /500 | epoch   1 | time: 12.84s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 433 /500 | epoch   1 | time: 13.08s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 434 /500 | epoch   1 | time: 12.86s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 435 /500 | epoch   1 | time: 12.90s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 436 /500 | epoch   1 | time: 12.91s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 437 /500 | epoch   1 | time: 12.95s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 438 /500 | epoch   1 | time: 12.99s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 439 /500 | epoch   1 | time: 12.88s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 440 /500 | epoch   1 | time: 12.86s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 441 /500 | epoch   1 | time: 12.98s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 442 /500 | epoch   1 | time: 13.00s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 443 /500 | epoch   1 | time: 12.85s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 444 /500 | epoch   1 | time: 12.87s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 445 /500 | epoch   1 | time: 12.91s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 446 /500 | epoch   1 | time: 12.94s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 447 /500 | epoch   1 | time: 12.98s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 448 /500 | epoch   1 | time: 12.81s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 449 /500 | epoch   1 | time: 13.06s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 450 /500 | epoch   1 | time: 13.03s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 451 /500 | epoch   1 | time: 12.93s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 452 /500 | epoch   1 | time: 12.95s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 453 /500 | epoch   1 | time: 12.84s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 454 /500 | epoch   1 | time: 13.17s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 455 /500 | epoch   1 | time: 12.98s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 456 /500 | epoch   1 | time: 13.18s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 457 /500 | epoch   1 | time: 13.06s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 458 /500 | epoch   1 | time: 12.99s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 459 /500 | epoch   1 | time: 13.06s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 460 /500 | epoch   1 | time: 13.07s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 461 /500 | epoch   1 | time: 12.91s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 462 /500 | epoch   1 | time: 13.10s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 463 /500 | epoch   1 | time: 13.28s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 464 /500 | epoch   1 | time: 13.27s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 465 /500 | epoch   1 | time: 13.02s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 466 /500 | epoch   1 | time: 13.08s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 467 /500 | epoch   1 | time: 13.10s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 468 /500 | epoch   1 | time: 13.06s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 469 /500 | epoch   1 | time: 13.31s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 470 /500 | epoch   1 | time: 13.04s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 471 /500 | epoch   1 | time: 13.15s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 472 /500 | epoch   1 | time: 13.10s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 473 /500 | epoch   1 | time: 12.85s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 474 /500 | epoch   1 | time: 12.89s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
